title,custom__category,base_url,custom__name_en,page__about_ru,page__about_en,readability_ru,readability_en
Кубанский технологический университет,спец технический,https://kubstu.ru/,Kuban State University of Technology,https://kubstu.ru/s-1,https://kubstu.ru/s-79,"{
    ""c_share"": 53.34476843910806,
    ""avg_slen"": 19.433333333333334,
    ""avg_syl"": 2.6903945111492282,
    ""n_syllabes"": 3137,
    ""n_words"": 1166,
    ""n_sentences"": 60,
    ""n_complex_words"": 622,
    ""n_simple_words"": 544,
    ""chars"": 9310,
    ""letters"": 7585,
    ""spaces"": 1149,
    ""index_fl"": 19.878956546598033,
    ""index_flk"": 12.572213264722702,
    ""index_gf"": 29.111240708976556,
    ""index_SMOG"": 21.522605348355977
}","{
    ""c_share"": 22.46740220661986,
    ""avg_slen"": 14.242857142857142,
    ""avg_syl"": 1.7753259779338013,
    ""n_syllabes"": 1770,
    ""n_words"": 997,
    ""n_sentences"": 70,
    ""n_complex_words"": 224,
    ""n_simple_words"": 773,
    ""chars"": 6169,
    ""letters"": 4898,
    ""spaces"": 988,
    ""index_fl"": 42.18592226680042,
    ""index_flk"": 10.913560825333143,
    ""index_dc"": 4.25404852271099,
    ""index_gf"": 14.6841037397908,
    ""index_SMOG"": 13.348371206891418
}"
Омский государственный медицинский университет,медицинский,http://omsk-osma.ru/,Omsk State Medical Academy,https://omsk-osma.ru/ob-universitete/o-nas,https://omsk-osma.ru/en/about-the-university,"{
    ""c_share"": 60.0,
    ""avg_slen"": 20.632183908045977,
    ""avg_syl"": 3.0740947075208913,
    ""n_syllabes"": 5518,
    ""n_words"": 1795,
    ""n_sentences"": 87,
    ""n_complex_words"": 1077,
    ""n_simple_words"": 718,
    ""chars"": 15498,
    ""letters"": 13031,
    ""spaces"": 1786,
    ""index_fl"": -4.73993100246534,
    ""index_flk"": 15.960661479845033,
    ""index_gf"": 32.252873563218394,
    ""index_SMOG"": 23.228965954262243
}","{
    ""c_share"": 30.7808564231738,
    ""avg_slen"": 19.271844660194176,
    ""avg_syl"": 2.0171284634760704,
    ""n_syllabes"": 4004,
    ""n_words"": 1985,
    ""n_sentences"": 103,
    ""n_complex_words"": 611,
    ""n_simple_words"": 1374,
    ""chars"": 13650,
    ""letters"": 11222,
    ""spaces"": 1956,
    ""index_fl"": 16.625009659827356,
    ""index_flk"": 15.728135286493362,
    ""index_dc"": 5.8161807243647745,
    ""index_gf"": 20.021080433347194,
    ""index_SMOG"": 17.042937552483256
}"
Православный Свято-Тихоновский гуманитарный университет,гуманитарный,https://pstgu.ru/,Saint Tikhon's Orthodox University,https://pstgu.ru/history/,http://old.pstgu.ru/en/about/orthodox_university/,"{
    ""c_share"": 51.904866769434044,
    ""avg_slen"": 15.445578231292517,
    ""avg_syl"": 2.6934595903985907,
    ""n_syllabes"": 12231,
    ""n_words"": 4541,
    ""n_sentences"": 294,
    ""n_complex_words"": 2357,
    ""n_simple_words"": 2184,
    ""chars"": 35903,
    ""letters"": 29419,
    ""spaces"": 4497,
    ""index_fl"": 24.87882691636443,
    ""index_flk"": 10.640588343243042,
    ""index_gf"": 26.94017800029063,
    ""index_SMOG"": 19.30435223914607
}","{
    ""c_share"": 32.24400871459695,
    ""avg_slen"": 15.827586206896552,
    ""avg_syl"": 2.130718954248366,
    ""n_syllabes"": 978,
    ""n_words"": 459,
    ""n_sentences"": 29,
    ""n_complex_words"": 148,
    ""n_simple_words"": 311,
    ""chars"": 3294,
    ""letters"": 2668,
    ""spaces"": 451,
    ""index_fl"": 10.511176470588254,
    ""index_flk"": 15.725242280820378,
    ""index_dc"": 5.876377251896928,
    ""index_gf"": 19.2286379685974,
    ""index_SMOG"": 16.034658225177566
}"
Горно-Алтайский государственный университет,общий,http://www.gasu.ru/,Gorno-Altaisk State University,https://www.gasu.ru/university/history/,https://www.gasu.ru/en/,"{
    ""c_share"": 52.64433671220802,
    ""avg_slen"": 12.711484593837534,
    ""avg_syl"": 2.714852357866902,
    ""n_syllabes"": 12320,
    ""n_words"": 4538,
    ""n_sentences"": 357,
    ""n_complex_words"": 2389,
    ""n_simple_words"": 2149,
    ""chars"": 35217,
    ""letters"": 28162,
    ""spaces"": 4387,
    ""index_fl"": 27.147443320210414,
    ""index_flk"": 9.457049663408778,
    ""index_gf"": 26.142328522418225,
    ""index_SMOG"": 17.90721026285758
}","{
    ""c_share"": 34.24657534246575,
    ""avg_slen"": 36.5,
    ""avg_syl"": 2.2054794520547945,
    ""n_syllabes"": 322,
    ""n_words"": 146,
    ""n_sentences"": 4,
    ""n_complex_words"": 50,
    ""n_simple_words"": 96,
    ""chars"": 1057,
    ""letters"": 863,
    ""spaces"": 137,
    ""index_fl"": -16.79606164383557,
    ""index_flk"": 24.66965753424658,
    ""index_dc"": 7.217934246575343,
    ""index_gf"": 28.2986301369863,
    ""index_SMOG"": 23.326708150471678
}"
Липецкий государственный технический университет,общий технический,http://www.stu.lipetsk.ru/,Lipetsk State Technical University,,,,
Нижегородский государственный педагогический университет им. К. Минина,гуманитарный,https://mininuniver.ru/,Nizhny Novgorod State Pedagogical University,,,,
Сибирский государственный университет телекоммуникаций и информатики,спец технический,https://sibsutis.ru/,Siberian State University of Telecommunications and Informatics,,,,
Государственный университет морского и речного флота имени адмирала С.О. Макарова,транспорт ,https://gumrf.ru/,Admiral Makarov State University of Maritime and Inland Shipping,https://gumrf.ru/ob_universitete/hist/,https://gumrf.ru/en/ob_universitete/hist/,"{
    ""c_share"": 55.93952483801296,
    ""avg_slen"": 19.027397260273972,
    ""avg_syl"": 2.722822174226062,
    ""n_syllabes"": 3782,
    ""n_words"": 1389,
    ""n_sentences"": 73,
    ""n_complex_words"": 777,
    ""n_simple_words"": 612,
    ""chars"": 11020,
    ""letters"": 8896,
    ""spaces"": 1367,
    ""index_fl"": 18.457770890657514,
    ""index_flk"": 12.610026529384498,
    ""index_gf"": 29.986768839314774,
    ""index_SMOG"": 21.766872880502795
}","{
    ""c_share"": 21.568627450980394,
    ""avg_slen"": 25.5,
    ""avg_syl"": 1.673202614379085,
    ""n_syllabes"": 256,
    ""n_words"": 153,
    ""n_sentences"": 6,
    ""n_complex_words"": 33,
    ""n_simple_words"": 120,
    ""chars"": 910,
    ""letters"": 723,
    ""spaces"": 151,
    ""index_fl"": 39.39955882352942,
    ""index_flk"": 14.098790849673204,
    ""index_dc"": 4.670486274509805,
    ""index_gf"": 18.827450980392157,
    ""index_SMOG"": 16.52667757954773
}"
Государственный институт русского языка им. А. С. Пушкина,гуманитарный ,https://www.pushkin.institute/,Pushkin State Russian Language Institute,http://www.pushkin.institute/institut/history/,http://www.pushkin.institute/en/about/,,
Саратовский государственный медицинский университет имени В.И. Разумовского,медицинский,http://www.sgmu.ru/,Saratov State Medical University,http://www.sgmu.ru/info/,http://www.sgmu.ru/en/info/,"{
    ""c_share"": 52.713178294573645,
    ""avg_slen"": 18.428571428571427,
    ""avg_syl"": 2.643410852713178,
    ""n_syllabes"": 341,
    ""n_words"": 129,
    ""n_sentences"": 7,
    ""n_complex_words"": 68,
    ""n_simple_words"": 61,
    ""chars"": 960,
    ""letters"": 802,
    ""spaces"": 125,
    ""index_fl"": 24.008864894795153,
    ""index_flk"": 11.736899224806198,
    ""index_gf"": 28.456699889258033,
    ""index_SMOG"": 20.93444414157727
}","{
    ""c_share"": 31.04265402843602,
    ""avg_slen"": 12.411764705882353,
    ""avg_syl"": 1.938388625592417,
    ""n_syllabes"": 818,
    ""n_words"": 422,
    ""n_sentences"": 34,
    ""n_complex_words"": 131,
    ""n_simple_words"": 291,
    ""chars"": 2744,
    ""letters"": 2200,
    ""spaces"": 417,
    ""index_fl"": 30.249381098410964,
    ""index_flk"": 12.12357401728464,
    ""index_dc"": 5.517258600501812,
    ""index_gf"": 17.38176749372735,
    ""index_SMOG"": 14.342598391513267
}"
Иркутский государственный медицинский университет,медицинский,https://www.ismu.baikal.ru/,Irkutsk State Medical University,,,,
Белгородский государственный технологический университет имени В. Г. Шухова,спец технический ,https://www.bstu.ru/,Belgorod State Technological University,https://www.bstu.ru/about/overall_info/briefly,https://www.bstu.ru/about/general_information/our_history?language=en,"{
    ""c_share"": 60.315186246418335,
    ""avg_slen"": 14.244897959183673,
    ""avg_syl"": 3.067335243553009,
    ""n_syllabes"": 2141,
    ""n_words"": 698,
    ""n_sentences"": 49,
    ""n_complex_words"": 421,
    ""n_simple_words"": 277,
    ""chars"": 5972,
    ""letters"": 5043,
    ""spaces"": 696,
    ""index_fl"": 3.96978451552539,
    ""index_flk"": 12.781547277936966,
    ""index_gf"": 29.824033682240806,
    ""index_SMOG"": 19.874207643726866
}","{
    ""c_share"": 28.235294117647058,
    ""avg_slen"": 20.238095238095237,
    ""avg_syl"": 1.96,
    ""n_syllabes"": 833,
    ""n_words"": 425,
    ""n_sentences"": 21,
    ""n_complex_words"": 120,
    ""n_simple_words"": 305,
    ""chars"": 2850,
    ""letters"": 2344,
    ""spaces"": 412,
    ""index_fl"": 20.477333333333377,
    ""index_flk"": 15.430857142857143,
    ""index_dc"": 5.462162464985994,
    ""index_gf"": 19.38935574229692,
    ""index_SMOG"": 16.785175570968402
}"
Санкт-Петербургская государственная консерватория им. Н.А. Римского-Корсакова,искусство и культура,https://www.conservatory.ru/,St. Petersburg State Conservatory,,,,
Нижегородский государственный архитектурно-строительный университет,архитектурный,http://www.nngasu.ru/,Nizhny Novgorod State University of Architecture and Civil Engineering,https://www.nngasu.ru/about/,https://www.nngasu.ru/about/nngasu-en/,"{
    ""c_share"": 56.27476882430647,
    ""avg_slen"": 22.939393939393938,
    ""avg_syl"": 2.9682959048877144,
    ""n_syllabes"": 2247,
    ""n_words"": 757,
    ""n_sentences"": 33,
    ""n_complex_words"": 426,
    ""n_simple_words"": 331,
    ""chars"": 6411,
    ""letters"": 5343,
    ""spaces"": 742,
    ""index_fl"": -1.3807960049637416,
    ""index_flk"": 16.31886313598334,
    ""index_gf"": 31.68566510548017,
    ""index_SMOG"": 23.654553687821593
}","{
    ""c_share"": 28.07825086306099,
    ""avg_slen"": 28.966666666666665,
    ""avg_syl"": 1.995397008055236,
    ""n_syllabes"": 1734,
    ""n_words"": 869,
    ""n_sentences"": 30,
    ""n_complex_words"": 244,
    ""n_simple_words"": 625,
    ""chars"": 5976,
    ""letters"": 4844,
    ""spaces"": 860,
    ""index_fl"": 8.62324645186041,
    ""index_flk"": 19.252684695051787,
    ""index_dc"": 5.870302477943998,
    ""index_gf"": 22.817967011891064,
    ""index_SMOG"": 19.42128082394128
}"
Санкт-Петербургский государственный университет культуры и искусств,искусство и культура,https://www.spbgik.ru/,St. Petersburg State University for Culture and Arts,,,,
Московский университет им. С.Ю. Витте,гуманитарный,https://www.muiv.ru/,Sergei Witte University of Moscow,,,,
Курский государственный медицинский университет,медицинский,https://kurskmed.com/,Kursk State Medical University,https://kurskmed.com/struct/UNIVERSITY,http://eng.kurskmed.com/about-ksmu/,"{
    ""c_share"": 60.46190968631506,
    ""avg_slen"": 20.00689655172414,
    ""avg_syl"": 3.097207859358842,
    ""n_syllabes"": 8985,
    ""n_words"": 2901,
    ""n_sentences"": 145,
    ""n_complex_words"": 1754,
    ""n_simple_words"": 1147,
    ""chars"": 24961,
    ""letters"": 21148,
    ""spaces"": 2841,
    ""index_fl"": -5.316157864707776,
    ""index_flk"": 15.822996683664375,
    ""index_gf"": 32.18752249521568,
    ""index_SMOG"": 22.99808716332948
}","{
    ""c_share"": 22.763063707945598,
    ""avg_slen"": 21.828125,
    ""avg_syl"": 1.7115246957766643,
    ""n_syllabes"": 2391,
    ""n_words"": 1397,
    ""n_sentences"": 64,
    ""n_complex_words"": 318,
    ""n_simple_words"": 1079,
    ""chars"": 8364,
    ""letters"": 6483,
    ""spaces"": 1359,
    ""index_fl"": 39.88446386229421,
    ""index_flk"": 13.118960160164644,
    ""index_dc"": 4.67696275948461,
    ""index_gf"": 17.83647548317824,
    ""index_SMOG"": 15.863207411298994
}"
Ростовского государственного экономического университета (РИНХ),гуманитарный,https://rsue.ru/,Rostov State University of Economics,,,,
Казанский Государственный энергетический университет,общий,https://kgeu.ru/,Kazan State Power Engineering University,,,,
Вологодский государственный университет,общий,https://vogu35.ru/,Vologda State University,https://vogu35.ru/home/istoriya-universiteta,https://en.vogu35.ru/?page_id=54,"{
    ""c_share"": 58.011049723756905,
    ""avg_slen"": 20.11111111111111,
    ""avg_syl"": 2.8922651933701657,
    ""n_syllabes"": 1047,
    ""n_words"": 362,
    ""n_sentences"": 18,
    ""n_complex_words"": 210,
    ""n_simple_words"": 152,
    ""chars"": 3091,
    ""letters"": 2505,
    ""spaces"": 365,
    ""index_fl"": 6.865417434008606,
    ""index_flk"": 14.377980356046653,
    ""index_gf"": 31.248864333947207,
    ""index_SMOG"": 22.641843272026104
}","{
    ""c_share"": 30.88888888888889,
    ""avg_slen"": 20.454545454545453,
    ""avg_syl"": 2.0533333333333332,
    ""n_syllabes"": 924,
    ""n_words"": 450,
    ""n_sentences"": 22,
    ""n_complex_words"": 139,
    ""n_simple_words"": 311,
    ""chars"": 3141,
    ""letters"": 2543,
    ""spaces"": 442,
    ""index_fl"": 12.361636363636393,
    ""index_flk"": 16.616606060606063,
    ""index_dc"": 5.8919010101010105,
    ""index_gf"": 20.537373737373738,
    ""index_SMOG"": 17.488655466023946
}"
Московский государственный университет технологий и управления им. К.Г. Разумовского (ПКУ),гуманитарный,https://www.mgutm.ru/,Moscow State University of Technology and Management,,,,
Морской государственный университет имени адмирала Г.И. Невельского,транспорт ,https://msun.ru/,Maritime State University,https://msun.ru/ru/about_history_today,https://msun.ru/en/about_en_history_today,"{
    ""c_share"": 62.44517543859649,
    ""avg_slen"": 18.059405940594058,
    ""avg_syl"": 3.150219298245614,
    ""n_syllabes"": 5746,
    ""n_words"": 1824,
    ""n_sentences"": 101,
    ""n_complex_words"": 1139,
    ""n_simple_words"": 685,
    ""chars"": 16060,
    ""letters"": 13681,
    ""spaces"": 1753,
    ""index_fl"": -5.970407547333679,
    ""index_flk"": 15.255709788084072,
    ""index_gf"": 32.201832551676226,
    ""index_SMOG"": 22.313406790439494
}","{
    ""c_share"": 30.70973612374886,
    ""avg_slen"": 26.166666666666668,
    ""avg_syl"": 2.0468607825295724,
    ""n_syllabes"": 4499,
    ""n_words"": 2198,
    ""n_sentences"": 84,
    ""n_complex_words"": 675,
    ""n_simple_words"": 1523,
    ""chars"": 15542,
    ""letters"": 12951,
    ""spaces"": 2130,
    ""index_fl"": 7.111411131331522,
    ""index_flk"": 18.767957233848957,
    ""index_dc"": 6.146934000606612,
    ""index_gf"": 22.750561116166214,
    ""index_SMOG"": 19.323213513866698
}"
Новосибирский государственный аграрный университет,аграрный,https://nsau.edu.ru/,Novosibirsk State Agricultural University,https://nsau.edu.ru/about/history/,https://nsau.edu.ru/en/about/history/,"{
    ""c_share"": 46.377749029754206,
    ""avg_slen"": 17.770114942528735,
    ""avg_syl"": 2.3965071151358344,
    ""n_syllabes"": 3705,
    ""n_words"": 1546,
    ""n_sentences"": 87,
    ""n_complex_words"": 717,
    ""n_simple_words"": 829,
    ""chars"": 11192,
    ""letters"": 8892,
    ""spaces"": 1540,
    ""index_fl"": 39.703772955049004,
    ""index_flk"": 9.611858262330674,
    ""index_gf"": 25.65914558891318,
    ""index_SMOG"": 19.529139245117047
}","{
    ""c_share"": 27.976190476190474,
    ""avg_slen"": 21.0,
    ""avg_syl"": 1.994047619047619,
    ""n_syllabes"": 335,
    ""n_words"": 168,
    ""n_sentences"": 8,
    ""n_complex_words"": 47,
    ""n_simple_words"": 121,
    ""chars"": 1128,
    ""letters"": 915,
    ""spaces"": 165,
    ""index_fl"": 16.823571428571455,
    ""index_flk"": 16.129761904761903,
    ""index_dc"": 5.459040476190476,
    ""index_gf"": 19.590476190476195,
    ""index_SMOG"": 16.975882523387877
}"
